id,full_text,retweet_count,Sentiment
1.24E+18,RT @UniQMic: I spot a fallacy. You can't hold one prophecy against him for the rest of his life when he has had many that came to pass.. Yoâ€¦,1,0.5
1.24E+18,RT @ulikabbq: Merica just out here tryin to stay faded,1,0
1.24E+18,"RT @jazayerli: Guys, he WANTED you to take this picture. Trump WANTS you to be talking about whether his words are racist. Because if you aâ€¦",130,0.2
1.24E+18,"@RealJamesWoods What if the Chinese bought the virus from a lab in USA? 
Then what name should we give it? It was very early named Corona so why not stick to that?
Should we rename Apple iPhone to China iPhone? It is made in China!",0,0.08125
1.24E+18,How come this guy predicted in 2013 ?? ðŸ¥ºðŸ™„ https://t.co/pnPuB4yZf9,0,0
1.24E+18,Whoâ€™s trying to travel to my house and wax my eyebrows? I donâ€™t want corona but gotta keep the Sasquatch vibes at bay,0,0
1.24E+18,RT @MarilynM_Melo: Itâ€™s corona time https://t.co/U3gpj7z5KF,32521,0
1.24E+18,RT @MoneyBaggYo: This corona shit fuckn da money up ðŸ¤¦ðŸ¾â€â™‚ï¸,16970,-0.2
1.24E+18,RT @BDUTT: PM speech was truthful and direct. It did not underplay the #Corona threat at all unlike what sections of twitter would want usâ€¦,264,0.3
1.24E+18,RT @jessipalmerr: do yourself a favor and listen to Here Comes the Sun by The Beatles today because maybe with a little positivity in our mâ€¦,2,-0.1875
1.24E+18,"God once said, Subdue the earth.
We did not subdue the earth, we destroyed it.
Now the earth is sick.
Now the last book of the Bible comes into force, the Revelation.
There are the 7 big plagues.
Corona virus worldwide, locust plague in East Africa.
Only God can save this earth. https://t.co/wDWb4YEx55",2,-0.178571429
1.24E+18,@iVeenaKhan This shit attitude is dangerous more than Corona...,0,-0.1
1.24E+18,"not to sound like a insensitive bitch BUT iâ€™m so over the corona virus, i just want to be able to go to chilis. :(",0,0.05
1.24E+18,RT @Johnlaban256: Wash your hands and avoid touching  ur face unnecessarily. Thank you. Let's fight corona,4,0.05
1.24E+18,@sakshijoshii Corona will surrender front of you even corona has heart so he will definitely fall in love with your beauty and knowledge ..I'm already. Dont mind,0,0.25
1.24E+18,2   RACIST!   https://t.co/JSTyeHu3Ne,0,0
1.24E+18,"RT @Alex_Verbeek: ðŸŒ¼

It is a different kind of springtime, so I enjoy having flowers in the house. 

Do you have flowers at home too?

#Thuâ€¦",97,0.333333333
1.24E+18,"Imagine an old person, let's take your grandparents who did not really go to school and you try explaining Corona virus to them. It's not their business, they have lived their life and will soon go, it's your problem dear. Now imagine explaining it to buhari ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",2,0
1.24E+18,RT @emilylongeretta: Need content? Weâ€™re here for you! Plus I drop some hints about #TheChallenge35 + mention @joey_sassoâ€™s hatred of #Frieâ€¦,2,0
1.24E+18,And those who are foolish enough will believe that they were fasting. https://t.co/4wa4sSkvet,0,0
1.24E+18,"How many people are naming their island ""Covid"" or ""Corona"" in #AnimalCrossingNewHorizons tomorrow?",0,0.5
1.24E+18,They interviewed the ugliest kids on spring break. WTF? https://t.co/SqK18FJver,0,-0.5
1.24E+18,Fucking facts. I had that shit after Ghana. Doctor told me I had mono :/ https://t.co/xvDcyFfhvn,0,-0.35
1.24E+18,"@HechaEnChicago He is playing chess... they know what they are doing... ""let's scratch out corona for Chinese, then the media will be talking about this instead of talking about how I failed all of this"" . No more hard questions,  This is a win. And the media falls for it.",1,-0.048333333
1.24E+18,@sardesairajdeep Even we want to lockdown @Indiatoday upto 31st mar 20 due to corona effect.,0,-0.125
1.24E+18,"'Risking their lives': NHS staff don't have enough #coronavirus protective equipment. 
https://t.co/lEA2IIuE3q",0,0
1.24E+18,Sis same ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/HWIIuK6f7P,0,0
1.24E+18,I'm gonna go give overhoe the corona virus real quick,0,0.5
1.24E+18,RT @Daddy_Warbuxxx: Belly has a top 5 movie intro of all time,7,0.5
1.24E+18,RT @omarIoya: we all know who the only person who can defeat corona is https://t.co/u7DraiQHHY,69888,0
1.24E+18,"People around the world are dying of corona, being laid off, unable to stock up due to shortages. Publicity stunts like this do not help anyone, particularly this literally and figuratively tone-deaf stunt yâ€™all tryna pull. Kindly distribute your wealth or fuck off. https://t.co/hacKueH0L6",0,-0.051666667
1.24E+18,"RT @hello_minky: Let this go viral. He's doing this intentionally. He's doing this as a political move, and to further his own racist agendâ€¦",4,0.2
1.24E+18,Corona virus or Arkencide...which one is more dangerous? https://t.co/C64gGgwtOz,1,-0.05
1.24E+18,RT @imtiaz_jaleel: No smarak (memorial) of any leader would protect you in times like these! Hospitals will! Thatâ€™s why I am opposing memorâ€¦,128,0
1.24E+18,"RT @FuquaToby: Also, eat lots of garlic to raise your immunity https://t.co/0s3MrRpuvt",1,0
1.24E+18,Great write up by @HarvKudos https://t.co/j5yh9GAWNc,0,0.8
1.24E+18,RT @RiazusmanM2002: Good #bilawal.  During his Press Conference on #CoronaInPakistan he snubs reporters who ask questions which lead him toâ€¦,10,0.7
1.24E+18,RT @imMAK02: Modi should deliver speech 24x7 on TV and Comrade @vijayanpinarayi should become PM of India then we would be able to fight Coâ€¦,131,0.5
1.24E+18,"RT @AhmadRiazLodhi6: For those who don't have a jaanu maanu in their lives, instead of rona dhona this is what we can do in the time of corâ€¦",28,0
1.24E+18,"RT @DearMrAtheist: Remember when I said I would be using the phrase ""dipshits"" a lot more?",21,0.5
1.24E+18,RT @charlesornstein: This may well be the photo that comes to define Trump's response to #COVID19 https://t.co/72mNWyTOb9,22,0
1.24E+18,RT @Intl_Mediatior: The whole world has to unite to defeat the Corona virus. The whole world must also decide that all biological weapons lâ€¦,141,0.2
1.24E+18,RT @MisterAntiBully: This has highlighted something for me to.  You know in horror movies how the stupid teen couple goes off and fucks whiâ€¦,219,-0.4
1.24E+18,"@TeamTrump @Mike_Pence Is Corona Chinese or American? The answer is no, it is a global epidemic. All world leaders must work together to overcome the epidemic and save humanity.",0,0
1.24E+18,@FutbolBible Corona took the beards,0,0
1.24E+18,"RT @drwooda: Please join myself, @pturnermd and @slsteinmd1  in a tweet chat hosted by the Association of Women Surgeons and the American Câ€¦",24,0
1.24E+18,"RT @mangiasuppah: Medicine for the Mind......
ðŸ‡ºðŸ‡¸â¤ï¸ðŸ’ªðŸ¼THE DILLEY SHOWðŸ’ªðŸ¾â¤ï¸ðŸ‡ºðŸ‡¸",35,0
1.24E+18,Racists gonna racist. https://t.co/MjRcMNrVSr,0,0
1.24E+18,corona ruined my sex life,6,0
1.24E+18,@HoustonTexans please fire Bill Oâ€™Brien! That man is more dangerous than this damn Corona Virus,0,-0.05
1.24E+18,RT @archivesdork: The first line of the song â€œCoronaâ€ is â€œthe people will surviveâ€ and Iâ€™m like damn D. Boon,2,0.25
1.24E+18,"RT @Bill_Maxwell_: PERHAPS A FEDERAL ORDER SHOULD BE IN PLACE LIKE NOW.

Spring breakers are still flocking to Miami, despite coronavirus wâ€¦",1027,0
1.24E+18,They all look like they get pissy drunk and throw up on everybody https://t.co/vvzMbhr5bq,0,-0.5
1.24E+18,Gordon oppa ðŸ˜ https://t.co/ibQVFhl53a,0,0
1.24E+18,"I never watch CNN because they Trump bash daily yet never present facts just made up stories plus it has been so refreshing not seeing their prima donna ""Fredo"" @ the corona virus updates so we can actually get real news &amp; not another of his tantrums https://t.co/y0hwqXXReL",0,0.14
1.24E+18,Thank-you https://t.co/Q4Mkp4PBbJ,0,0
1.24E+18,"@realDonaldTrump Come on testers, lets get cracking! WHO and all the testers should publish online all the material and successes. This will stop wasted time on replication of the same tests and we can get corona nailed in months!! #alltogether",0,-0.1
1.24E+18,RT @daveedcolwell: Too bad I lost my job because of coronavirus and canâ€™t afford to buy this test to see if I have said corona virus,48,-0.7
1.24E+18,Itâ€™s called soft martial law https://t.co/XTZDD5VBVV,1,0.05
1.24E+18,Callmecarson Is Safe From Corona! https://t.co/xt115AvrT7,9,0.625
1.24E+18,RT @soohooked: @Solmemes1 @WINTRELL77 My 10yo daughters version of Corona Chan https://t.co/rHzm21J32w,64,0
1.24E+18,My god. https://t.co/NnEvcX5YoI,0,0
1.24E+18,"I just have two words for these people 

                         NATURAL 
                       SELECTION https://t.co/fkHgjOJqXo",0,0.1
1.24E+18,white privilege in all its glory https://t.co/V19NqdHAPi,0,0
1.24E+18,@JustJamie1972 @niteowl41 @donwinslow @realDonaldTrump I donâ€™t need to do you research for you but here goes... ... https://t.co/HISxmS2lR5,0,0
1.24E+18,@joederosacomedy don't you really wish (secretly at least) to be taken by the corona virus? you are unfunny and have no shoulders. I hear you like girls with peckas as well,0,-0.05
1.24E+18,One of the least funny tweets ever written on this god forsaken app https://t.co/VekxXTJSDT,0,-0.025
1.24E+18,RT @hammerhead75: @AYSSPORTS Unconfirmed reports of Coach O meeting with scientists in the lab....overheard â€œCorona Virus What??? F you. Foâ€¦,2,0
1.24E+18,RT @DillonFrancis: Someone please make a Corona Virus Challenge on tik tok where people stay inside for 30 days because at this point itâ€™sâ€¦,2740,0
1.24E+18,RT @Emmaabrauerr: TXST just moved all their classes online for the rest of the semester and I think itâ€™s time corona just takes me,1,0
1.24E+18,You love to see it. https://t.co/mH0bsIzjrQ,0,0.5
1.24E+18,"RT @Pmonkz: Corona be telling humans what to do.

1. Don't touch your face
2. Don't shake your friends/business associates
3. Don't go to aâ€¦",20,0
1.24E+18,"RT @AliceRothchild: My op-ed @seattletimes about #coronavirus: ""More than 2,500 physicians have signed an open letter supporting #MedicareFâ€¦",506,0.25
1.24E+18,RT @MustacheTommy: @vrbo - You guys should be ashamed of yourself. I have a friend that booked his rental home through you and one of his fâ€¦,66,0
1.24E+18,"be sure to tune in to my podcast-  how corona is a virus, and @eJoelWatts  is too.  it's posted where you find your favorite pods.",0,0.5
1.24E+18,@Musab_alAlawiy Youâ€™re deffo catching corona,0,0.6
1.24E+18,"RT @MichaelDell: Anyone in this video, please don't apply to work @DellTech  @VMware https://t.co/UojEe3ZSod",1758,0
1.24E+18,"RT @jonasarbo: @Schwarzenegger Arnold, I saw this video of yours some years ago and I am an enthusiast of cigars since then. 

Be carefullâ€¦",455,0
1.24E+18,"No, you are doing it because you are responsible.  Of course, if you are in Spring Break regions, they are directly affecting your environment and your actions, but for the rest of us, it is when they come home that we must worry. https://t.co/ZIpGPqBQ93",0,0.15
1.24E+18,"RT @PTIHaripur1: Daily Situation report of Corona Virus (COVID-19) of Khyber Pakhtunkhwa of dated 19 March, 2020

#PakistanFightsCorona
#KPâ€¦",4,0
1.24E+18,RT @Lord_Se7enth_: This man @atlantis_jr,1,0
1.24E+18,"RT @P0LLYSL0LLY: as dom once said : fuck corona ðŸ˜Œ 

#yungbludfridgeart https://t.co/r7b4Fvkeae",20,-0.4
1.24E+18,Did no one walk their dogs before the corona virus?,0,0
1.24E+18,RT @FATAL_Gemini: Always ruining shit in my city,1,-0.2
1.24E+18,RT @aniquiana_: STOP. FUCKING. COMING. HERE. GO. THE. FUCK. HOME. https://t.co/d5nKLtkKiz,1,-0.5
1.24E+18,RT @farjad99: @Natsecjeff South Asia lacks #Chinaâ€™s determination and Westâ€™s resources. Someone has to come up with a  tailor-made  idea foâ€¦,3,0
1.24E+18,RT @JeromeAcapella: Lol i didn't expect such,18,0.4
1.24E+18,@DuchessT_ @ReggieReginald3 @Nobodyexx @iamsteveeola @Mjayjay_ @Views09 @Alex_Houseof308 @EWAWUNMIII @AsiwajuLerry @holardamolar @realKojoToronto It'll be nice to live celebrity life before corona hits though. https://t.co/LN7JXWCUGH,1,0.368181818
1.24E+18,3rd time's the charm? (with a push from #Corona) https://t.co/0OO7GxTWLn,0,0
1.24E+18,London has 3 times more Coronavirus cases than any other region but yet Boris be telling you to stay away from pubs &amp; gloating he handshaked corona patients,0,0.1875
1.24E+18,@Independent It is a corona 19 on the wall?,0,0
1.24E+18,"RT @SenLauraWoods: This is the same group who will return to school next week, find their classes canceled and need a safe space in mommy'sâ€¦",3,0.166666667
1.24E+18,RT @Theylovesomm: im tryna go up like this next semester ðŸ˜­,5,0
1.24E+18,RT @jenniferpierson: Like uh...OMG your like uh so dumb!  Like uh seriously.....you should be like studying instead to like become functionâ€¦,1,-0.46875
1.24E+18,"RT @JasonYanowitz: STAGE 4 (cont'd):

That means that the elderly and trauma/stroke patients can't get treated because corona cases have prâ€¦",3732,0
1.24E+18,As a Union representative I have pushed management at my local UPS gateway to hire a Sanitation Company to maintain the highest level of cleanliness during this corona virus pandemic.,1,0
1.24E+18,"RT @AlexPutterman: The state has released an extremely thorough COVID-19 FAQ, on everything from testing to closures to unemployment to chiâ€¦",3,-0.125
1.24E+18,RT @MoodyLoner: so many of the #coronavirus symptoms match up with either my current disbililties or side effects from my meds that I shoulâ€¦,1,0.25
1.24E+18,"CORONA VIRUS will result in the birth of a new, global economy not connected to the IMF.",0,0.068181818
1.24E+18,RT @rayleengale: Can you believe this shit??? https://t.co/6oMqaKjnCj,136,-0.2
1.24E+18,RT @RBJRON: @murpharoo Like the bushfires the PM has bungled the Corona virus pandemic. Seems the only thing he's good at is raiding the goâ€¦,9,0.35
1.24E+18,"Do we go around calling Trump ""an American pestilence"" because he started here? No, because his reach is broader and we're more evolved than that. He is a GLOBAL embarrassment, maybe even a galactic catastrophe. See that's how you politics. https://t.co/GraWo58Vls",0,0.166666667
1.24E+18,@Costanza22S @ajeff32 I'm sure there's a Corona on the Beach pun to be made somewhere,0,0.5
1.24E+18,"RT @PeterSweden7: RETWEET if you agree we must take this corona virus seriously so we can stop this pandemic.

This is much worse than theâ€¦",143,-0.366666667
1.24E+18,@News24 When is this corona hitting Parliament,0,0
1.24E+18,This is such a good book and an excellent distraction from corona https://t.co/jaF5zb8kDq,0,0.566666667
1.24E+18,RT @LavellXavier: THIS VIDEO IS SOOOOOOO FUNNY TO ME! ðŸ¤£ðŸ¤£ðŸ¤£,1,0.3125
1.24E+18,"Ok this is just stupid. If you donâ€™t care about yourself, what about the people you spread it too? https://t.co/RtpOuIb4dB",0,-0.15
1.24E+18,@damianikay I been sucking it myself even b4 Corona got on tour,0,0
1.24E+18,people are writing aus about corona virus??? HUH??? https://t.co/Zq4krE8gYB,0,0
1.24E+18,"On Generation Bold Radio https://t.co/pcNiflKGRd I interview Peter Anderson, hospitality design influencer and accessible Hotel and Spa designer on Hotels and Corona safety, falls safety and boomer travel. https://t.co/CH8K5CgWMm
#Corona #HotelIndustry#GenerationBoldRadio https://t.co/oi61N7ufXP",0,0.354166667
1.24E+18,"Is China still harvesting organs from prisoners? The corona virus crisis may have ""opened a crack revealing a dark side to Chinese medicine."" https://t.co/f52q934NGu https://t.co/vwd4x1dvH2",0,-0.075
1.24E+18,@eddiehalo_ What was it you said a couple days ago? Corona virus taking out people â€œthat were about to expire anywaysâ€ ðŸŒš or something like that ðŸ¤§,1,0
1.24E+18,"RT @SunoRishi: â€¢Canada announced can$ 82 billion aid Coronavirus package 

â€¢Japan unveils 4 billion USD Coronavirus package

â€¢Australia annâ€¦",23,0
1.24E+18,RT @SkyNewsAust: Sky News host Peta Credlin says while the â€œcorona crisis intensifiesâ€ she is keeping a â€œclose eyeâ€ on how governments areâ€¦,61,0
1.24E+18,"RT @CampA15: @punishpromoters @Jesse_Norman 7 suicides on his hands, thousands hit by IR35, Brexit, Loan Charge and Corona Virus, and he beâ€¦",9,0
1.24E+18,RT @PrinzzWalker: Corona Virus Agents When You Drink African Alcohol 2ToTsðŸ˜‚ https://t.co/046IxSORuu,109,0
1.24E+18,"They bought all the flour, too. This is the next stage of the typical milk and bread hording of my New England people. 
I imagine it'd be real hard to pick me up a Holstein. 
#covid #covid_19 #coronavirus #corona https://t.co/Uc6CBD1IDH",0,-0.116950758
1.24E+18,RT @RehamKhan1: Social distancing is vital to stop spread of coronavirus. Fasla rakhain Verna corona ho jaye ga https://t.co/biR9p9gVCb,13,0.066666667
1.24E+18,Tori Spelling realized the error https://t.co/7fJxep5WRV,0,0
1.24E+18,RT @Jaakkkeeee7: Why was I waiting for @King_Kobediah to pop up on screen talking,1,0
1.24E+18,RT @DrHarjitBhatti: No i am not PM Modijiâ€™s speech writer i just started understanding him. Hopefully soon everyone starts to understand hiâ€¦,35,0
1.24E+18,"RT @ivyngeow: When weâ€™re living in a nightmare, remember our dreams keep us going. 
Love in the time of corona.  #amreading #GoodMorning #Wâ€¦",24,0.5
1.24E+18,I was hoping someone did this. #coronavirus https://t.co/JyfpU13nJS,0,0
1.24E+18,do they have to send you nudes first before you can give away the copy? https://t.co/pZ5lNAXVwe,0,0.25
1.24E+18,RT @segosta93: We will live our best LIFE ðŸ˜­ðŸ˜­,1,0.568181818
1.24E+18,@chillwavesz throw back to when corona was hilarious,0,0.25
1.24E+18,"RT @SportsLawLust: This was inevitable after the Nets announced 4 out of 15 had corona. 

Per HIPAA, medical information can be disclosed oâ€¦",3,0
1.24E+18,Donâ€™t forget to put the title â€˜coronaâ€™ https://t.co/X3KIiJIsRA,0,0
1.24E+18,Imagine getting the corona virus from sucking none quarantined dick,0,0
1.24E+18,RT @After_Words: @kenolin1 @realDonaldTrump Itâ€™s real. https://t.co/KxYrmUatu2,1,0.2
1.24E+18,RT @CassandraRules: Based,25,0
1.24E+18,"LEGEND: Close Up Photo of Trump's Notes Shows He Crossed Out ""Corona"" and Replaced it with ""Chinese"" Virus https://t.co/lBHTGP7c1g

#KungFLU",0,0
1.24E+18,RT @TrueNewsNG: The US has approved â€œ#Chloroquineâ€ the anti-malaria drug to be used as a test run treatment against the Corona Virus.#ReadNâ€¦,2,0
1.24E+18,"if corona doesn't k!ll me, dinah jane will do. PERIOD. #1501Tonight ðŸ”‘ https://t.co/HBgR5Wd8Og",4,0
1.24E+18,RT @TylerHuckabee: you don't even need to ask out loud. just point at this picture and look at them inquisitively. https://t.co/Oiv7MPngmh,6,0.1
1.24E+18,RT @PrezJoshua: I cannot hear corona virus and not instantly hear Cardi B saying it,4,0
1.24E+18,Weâ€™re screwed https://t.co/ew644OTi1J,0,0
1.24E+18,You can let a couple homeless into your home and sleep on the couch/floor ðŸ¤·ðŸ»â€â™€ï¸ https://t.co/n4QugcJUpo,0,0
1.24E+18,"What can be classified as the cause of Corona virus and what can we do to avoid such occurrence in the future?
@AJStream",0,0
1.24E+18,"RT @JasonYanowitz: STAGE 4 (cont'd): 

A friend's relative died yesterday of corona because they couldn't treat him. 

It's chaos, the systâ€¦",2548,0
1.24E+18,@citizentvkenya It starts with me and you to curb the spread of the Corona virus. Let's not wait for some serious cases to act swiftly. Self quarantine and social distance is the way to go. Let's have faith in our system that it can do it. Not just criticize it. #NewsGang,2,-0.15
1.24E+18,"RT @cyrilsam: We stopped updating number of dead in Delhi targeted violence at 53.

Have more deaths occurred since? Yes.

Have more dead bâ€¦",69,0.15
1.24E+18,RT @anniefoss: Well put Dean this is just what the #autistic community need @AnnaKennedy1 @AutismAnglia,2,-0.2
1.24E+18,RT @VoltEuropa: Restricting movement only stops #COVID19 if we align the process to close borders. See the confusion in the multi-border toâ€¦,22,0
1.24E+18,@_DHOTYA I think the corona virus might need a whole different DHOTYA all together. This is an easy finalist so far.,0,0.183333333
1.24E+18,"RT @Gedio10: I was on the phone with one of my uncles, 
I asked Him: ""so Unko, Can Ghana Survive dis CoronaVirus ?"" 

He was like; 
""Oh ...â€¦",19,0
1.24E+18,RT @anniezaidi: 90 percent of this country has no balcony.,73,0
1.24E+18,These simulations show how to flatten the coronavirus growth curve https://t.co/sny2p9mGlG,1,0
1.24E+18,"Given how that WH works, a little surprised it wasn't in the original text. https://t.co/R65IKGjWAE",7,0.095833333
1.24E+18,Woke up early this morning and did one of her videos. Super helpful while being quarantined ðŸ’•ðŸ’•ðŸ’• https://t.co/YT0LBXBrrp,1,0.216666667
1.24E+18,"@peter_mcgahan @JamesMelville Because They Don't Talk,

Its Unclear If His Bringing 50+ To His House For 3 Months &amp; Feeding Them 3 Meals A Day &amp; Helping Locals,

Or

Are They Saying We'll Resell At 60% Profit Per Item Or What :/ :(

#CoronaVirusUpdate #CoronaVirusUk #Corona #Virus",1,-0.5
1.24E+18,RT @Aadil093: Corona virus cases to 200+ in Pakistan in just 1 day ðŸ˜² https://t.co/g0lyUZ6sGf,21,0
1.24E+18,I hate menðŸ˜­ https://t.co/Cuyn6zeiSE,0,-0.8
1.24E+18,"My Grandparents were called to fight WWII. 
My Dad was called to fight in Vietnam.
I fought in Iraq and Afghanistan. 

These selfish, ignorant kids have been called to stay home and turn food into shit, and fail. 

https://t.co/0stF0KUMEp",0,-0.4
1.24E+18,"RT @jdubtheone: Okay so like everyone shut the fuck up about Corona for a second

This proposed EARN IT act could risk the privacy of everyâ€¦",697,0.033333333
1.24E+18,"RT @stillsnacks: My coworkers friend just died from the corona virus and he was 33. He was healthy, but had asthma. Donâ€™t believe that thisâ€¦",34,0.5
1.24E+18,"RT @SharjeelUsmani: How to escape Corona? Ft. @narendramodi govt

On March 22:
Indians to go on self imposed curfew and have to clap from bâ€¦",88,0
1.24E+18,RT @DarylDust: Me sending my dog to the store cause he canâ€™t get the corona virus #QuarentineLife https://t.co/4a07GtpU5r,151,0
1.24E+18,Day 5 of Isolation: Cabin fever is setting in. Hulu has taken over. Trying to figure out the Tik Tok. Havenâ€™t received any calls from the doctor about my corona swab test. no news is good news? Might take up knitting. Stay tuned on everything is cancelled and weâ€™re all bored.,0,0.1
1.24E+18,I was extremely sick around that time. I doubt it was corona because I slept next to my mom during that time while she took care of me and she did not catch it. Isnâ€™t corona highly contagious? https://t.co/A23YrMRWhZ,0,-0.184761905
1.24E+18,"The Corona Virus has brought out the best and worst in society.

The people who work for the NHS have been a class act.  Working tirelessly to save others.

At the other end of the scale you have the panic buyers in our supermarkets.   Needlessly overstocking on supplies.  Morons",1,-0.285
1.24E+18,Did you know the potential Treatment for Corona Chinese Flu is the same for Q Fever https://t.co/ZkVuigzArT,0,0
1.24E+18,Use this time to reconnect to cooking for yourself. Protecting your middle boosts #immunity. #soup #soupstock #veggies #food #foodphotography #foodie #wellness #integrativemedicine #shelterinplace #covid_19 #corona #prevention #stayinside https://t.co/jwihLjAEtg https://t.co/XjkQXvVlMl,1,0
1.24E+18,"RT @GandapurPAT: Let's all help to stop the spread of the Corona Virus.
It is our National Duty. https://t.co/kFTGrd0xqF",69,0
1.24E+18,"@OfficialPLT @UmarKamani My IVF cycle has just been cancelled because of Corona Virus, My Mum Is poorly &amp; I work in the NHS stressed already ðŸ˜¢ I just want to curl up in a ball wearing #PLT sweats &amp; hoodies &amp; do some online shopping. #PrettyLittleWishes",0,-0.4
1.24E+18,Fuck him. https://t.co/cXVAfFoKvj,0,-0.4
1.24E+18,"@GOPChairwoman So says the woman who has called the Corona virus a ""hoax"" for the past two months.",0,-0.25
1.24E+18,"@ChrisJansing Yes, but the president also thinks that because the Corona virus vaccine has already been tested on humans it's going to be out any minute now, but here we are.",0,0
1.24E+18,Little Mix - Shout Out To Corona Virus (2016) https://t.co/uDpodgUgup https://t.co/kM9SCaO9Mo,6,-0.1875
1.24E+18,"@S0z3X @sofakinged @me_think_free It's pretty clear that all these quarantined celebs are being forced to put out these messages by Q. The corona typewriters in Hanks/Madonna tweets, Oprah denying her arrest w/o even a picture of her at home to verify, Ellen reading cards that add up to 17 (Q). This is surreal.",2,0.05
1.24E+18,"RT @KAy_TIEmyshoes: I hate all this corona talk, I hate politics &amp; I hate that when I scroll through Twitter thatâ€™s all I see. I miss whenâ€¦",14,-0.8
1.24E+18,RT @BonganeRay: When We Have Made It Through This Corona Crisis We Need To Speak About Removing Ramaphorisa. https://t.co/hbnTxstE6y,375,0
1.24E+18,I mean if this isn't proof that he's just fucking with people who are triggered by him saying it... https://t.co/qXDNNvodiH,0,-0.45625
1.24E+18,"RT @TyRexxx420: This how it look when Iâ€™m pounding that pussy from the back ðŸ‘€ðŸ˜ˆ

Donâ€™t miss out on all the action @onlyfans 50% off 
( fromâ€¦",177,0.05
1.24E+18,RT @ToriNicksWho: celebrities are announcing their Corona status like Paid IG Partnerships.,7833,0
1.24E+18,"People in city: We have to fight corona.
People in village: Suna hain shehron me karina aayi hain.",0,0
1.24E+18,@cyrexez_ The armored covid and the collosal corona will eventually break through,0,0
1.24E+18,Corona got yâ€™all trippin. https://t.co/1DWPkdtCfv,0,0
1.24E+18,Send corona packing is possibly the most British response Iâ€™ve ever heard ðŸ˜­ðŸ˜‚ https://t.co/fElkSOp6Gx,0,0.166666667
1.24E+18,RT @sharonszn_: I will have watched everything on Netflix by the time this corona is over,1,0
1.24E+18,"RT @BengalNewz: Three prime tourist attractions of #Kolkata - #IndianMuseum, #ScienceCity and Birla Industrial &amp; Technology Museum would reâ€¦",5,0
1.24E+18,"RT @Davidmuchuchu: The more u tweet , the more your relevance gets decimated....you are clearly clutching at straws. Your party is fallingâ€¦",5,0.366666667
1.24E+18,What Taiwan Could Teach the World About Handling Coronavirus | Time https://t.co/FGhWK3STck,0,0
1.24E+18,RT @lovely_leilanii: The corona virus was made by the government to distract everyone from my big fat juicy pussy.,8,0
1.24E+18,RT @Indiana7Jones: @jiggyjayy2 Shit was about to hit the fan economically regardless of coronavirus. Whole economy is a big debt bubble andâ€¦,4,0.075
1.24E+18,"22 million already used for the corona pandemic
Tota we need 500 million go ya ka tautona 
ðŸ˜•
What do you think my fellow citizens?",0,0
1.24E+18,"RT @Maria48910: ""We are scared of corona because we fear we might die, and this tells how fragile is life. There's only 2% chance for you tâ€¦",59,0
1.24E+18,"RT @Majid_Agha: 6,000 bed newly established corona quarantine and isolation center is ready in Malir #Karachi. Commendable initiatives by #â€¦",146,0.078787879
1.24E+18,"RT @angryasianman: ""You're Chinese, why did you bring corona to America?"" https://t.co/YRIuxDhA8g",92,0
1.24E+18,Cancer https://t.co/76u60yQuuA,0,0
1.24E+18,"RT @chelseahandler: Every Fox News host who said Corona was a hoax and not a big deal, drummed up by demsâ€”should step down from Fox News. Yâ€¦",9549,-0.077777778
1.24E+18,I survived Coach Bomar. I can survive the corona virus.,9,0
1.24E+18,Cus I'm turning TF up once  clock out. Corona Cookout gon be littyyyyyyyyyyyyyyyyyy.,0,0
1.24E+18,@MashwaniAzhar thanks to answer and updates about corona by website,0,0.2
1.24E+18,"RT @NikoExxtra: â€œIf I get corona, I get corona.â€ 

These are the morons that will keep this virus spreading for months! #coronavirus https:â€¦",26,-1
1.24E+18,"@cmclymer 90% of the tests for corona are negative! (I think - I heard that on CNN if someone wants to link)

A lot of people probably think they have symptoms, walk in and realize they donâ€™t have it! This is probably a big part of why
Public anxiety is a legit reality! Feelings are valid",0,-0.03125
1.24E+18,"RT @mvmeet: Don't underestimate the power of Janata Curfew

We are population of 1.31 Billion &amp; if everyone unites, then within weeks Indiaâ€¦",1152,0
1.24E+18,RT @elklien: Itâ€™s mad I went from not giving a fuck about corona to thinking oh shit I actually might die to now thinking even if i donâ€™t fâ€¦,470,-0.30625
1.24E+18,Dumbest shit Iâ€™ve read today https://t.co/9qx0zuVEOZ,0,-0.2
1.24E+18,Show...kkkkkk https://t.co/6SVFSqqY02,0,0
1.24E+18,RT @Le_Stylo: This is what happens when we are all so fixated on the centre while the regional powers party doing absolutely nothing to supâ€¦,2,0.2
1.24E+18,The gays have done it again. https://t.co/yl3923rZY1,2,0
1.24E+18,@SamPamphilon All this Corona bashing. I quite like it! ðŸ˜€,0,0
1.24E+18,RT @linseygodfrey: Assholes. Every single one.,44,-0.071428571
1.24E+18,@lowkey_xtian Wait till he hears the comments about Corona with Lyme.,0,0
1.24E+18,Saudi Arabia orders the arrest of two people who were drinking sterilizing liquidation on the pretext of preventing corona https://t.co/cRhzjFkMH2 https://t.co/lflB6ix7oM,0,-0.05
